timestamp,IHT13029,IHT13036,IHT13046,SST00101,SST00102,SST00103,SST00104,THT00035,THT00036,THT00048,THT00064,THT00069,THT00071,THT00096,THT00097,THT00098,IHT13050,IHT13051,IHT13022,IHT13024,IHT13026,IHT13099,IHT13101,IHT13103,IHT13105,IHT13107,SST03263,SST03264,SST03265,SST03269,SST03266,SST03267,SST03268,SST03270,CAT35000,CAT35001,CAT35002,AMT00102,AMT00103,AMT00104,IHT13019,IHT13021,IHT13023,IHT13025,IHT13027,IHT13098,IHT13100,IHT13102,PHT10160,PHT10180,PHT10200,PHT10220,IHT13011,IHT13012,IHT13013,IHT13014,IHT13135
2025-11-09 21:01:13.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.351959859150156e-08,-6.528639914904488e-06,-5.539760081774148e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:13.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,4037360.0,-4466760.0,2703490.0,-1057670.0,-2842.610107421875,1706.0,7034.419921875,1.21875,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:14.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,4034510.0,-4465050.0,2710520.0,-1057670.0,-2848.199951171875,1712.18994140625,7030.66015625,1.21875,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:15.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18923010620165e-08,-6.517249858006835e-06,-5.534120077754778e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:15.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,4031660.0,-4463330.0,2717550.0,-1057670.0,-2853.800048828125,1718.3800048828125,7026.8798828125,1.21875,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:16.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,4028810.0,-4461610.0,2724580.0,-1057670.0,-2859.389892578125,1724.5699462890625,7023.10009765625,1.21875,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:17.126567+00:00,,,,23.89999961853028,23.100000381469727,27.39999961853028,26.100000381469727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:17.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5289998357466175e-08,-6.521189789054915e-06,-5.486219833983341e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:17.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,4025940.0,-4459880.0,2731600.0,-1057670.0,-2864.97998046875,1730.760009765625,7019.2998046875,1.21875,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:18.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,4023080.0,-4458150.0,2738620.0,-1057670.0,-2870.550048828125,1736.93994140625,7015.5,1.21875,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:19.006567+00:00,37.62220001220703,29.499500274658203,31.8129997253418,,,,,,,,,,,,,,3.803100109100342,2.448580026626587,0.0,1.051120042800903,2.896780014038086,0.2697030007839203,0.2691110074520111,0.269347995519638,0.2691110074520111,0.2685199975967407,,,,,,,,,,,,,,,0.0,0.1070789992809295,10.151800155639648,34.04019927978516,11.31779956817627,3.731980085372925,3.7332301139831534,3.731980085372925,,,,,14959.0,14947.0,14947.0,14959.0,14914.0
2025-11-09 21:01:19.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.199969959652665e-08,-6.5218900999752805e-06,-5.440630275188596e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:19.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,4020200.0,-4456410.0,2745630.0,-1057660.0,-2876.1298828125,1743.1199951171875,7011.68994140625,1.21875,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:20.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,4017320.0,-4454660.0,2752640.0,-1057660.0,-2881.699951171875,1749.300048828125,7007.85986328125,1.21875,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:21.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3324797849873e-08,-6.525000117107993e-06,-5.394609843278886e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:21.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,4014440.0,-4452910.0,2759650.0,-1057660.0,-2887.27001953125,1755.47998046875,7004.02978515625,1.21875,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:22.550567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23183.900390625,-1913.6600341796875,-26978.5,,,,,,,,,,,,,,,,,
2025-11-09 21:01:22.555567+00:00,,,,,,,,22.28030014038086,22.225000381469727,15.966400146484377,-25.07950019836425,13.018699645996094,13.376099586486816,18.09709930419922,18.212099075317383,21.87529945373535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:22.561567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.171600341796875,31.180299758911133,31.02470016479492,31.02470016479492,,,,,
2025-11-09 21:01:22.846567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,4011550.0,-4451150.0,2766650.0,-1057660.0,-2892.840087890625,1761.6500244140625,7000.18017578125,1.2265599966049194,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:23.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.725080226033242e-08,-6.535040029120864e-06,-5.354280006031331e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:23.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,4008650.0,-4449380.0,2773640.0,-1057660.0,-2898.409912109375,1767.8199462890625,6996.31982421875,1.2265599966049194,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:24.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,4005750.0,-4447610.0,2780640.0,-1057660.0,-2903.9599609375,1773.989990234375,6992.4599609375,1.2265599966049194,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:25.126567+00:00,,,,23.89999961853028,23.100000381469727,27.299999237060547,26.100000381469727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:25.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.512919898364999e-08,-6.526060133182909e-06,-5.302929935169232e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:25.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,4002840.0,-4445840.0,2787630.0,-1057660.0,-2909.52001953125,1780.1600341796875,6988.58984375,1.2265599966049194,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:26.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3999930.0,-4444050.0,2794620.0,-1057650.0,-2915.06005859375,1786.3199462890625,6984.7001953125,1.2265599966049194,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:27.007567+00:00,37.65299987792969,29.52199935913086,31.76810073852539,,,,,,,,,,,,,,3.803100109100342,2.448580026626587,0.0,1.0513999462127686,2.887739896774292,0.2642610073089599,0.262250006198883,0.264380007982254,0.2637880146503448,0.2639060020446777,,,,,,,,,,,,,,,0.0,0.1070789992809295,10.151800155639648,33.72309875488281,11.31779956817627,3.731980085372925,3.729480028152466,3.728229999542236,,,,,14644.0,14860.0,14860.0,14644.0,14664.0
2025-11-09 21:01:27.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.53749978596352e-08,-6.538100024044979e-06,-5.286950113259081e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:27.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3997010.0,-4442260.0,2801600.0,-1057650.0,-2920.610107421875,1792.47998046875,6980.81005859375,1.2265599966049194,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:28.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3994090.0,-4440470.0,2808580.0,-1057650.0,-2926.14990234375,1798.6400146484375,6976.91015625,1.2265599966049194,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:29.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.254270346062185e-08,-6.539220066770213e-06,-5.305780064190913e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:29.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3991160.0,-4438670.0,2815550.0,-1057650.0,-2931.68994140625,1804.800048828125,6973.0,1.2265599966049194,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:30.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3988230.0,-4436860.0,2822520.0,-1057650.0,-2937.219970703125,1810.949951171875,6969.080078125,1.2265599966049194,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:31.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.033880157157e-08,-6.539759851875715e-06,-5.3134300515012e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:31.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3985290.0,-4435040.0,2829490.0,-1057650.0,-2942.75,1817.0999755859373,6965.14990234375,1.2265599966049194,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:32.846567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3982340.0,-4433220.0,2836450.0,-1057640.0,-2948.280029296875,1823.25,6961.2001953125,1.2343800067901611,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:33.126567+00:00,,,,23.89999961853028,23.100000381469727,27.39999961853028,26.100000381469727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:33.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.255220341699896e-08,-6.547839802806266e-06,-5.304920023263549e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:33.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3979390.0,-4431400.0,2843410.0,-1057640.0,-2953.800048828125,1829.4000244140625,6957.25,1.2343800067901611,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:34.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3976430.0,-4429560.0,2850370.0,-1057640.0,-2959.31005859375,1835.5400390625,6953.2900390625,1.2343800067901611,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:35.007567+00:00,37.62220001220703,29.499500274658203,31.76810073852539,,,,,,,,,,,,,,3.803100109100342,2.448580026626587,0.0,1.051120042800903,2.8669300079345703,0.2587020099163055,0.2591750025749206,0.258109986782074,0.2588199973106384,0.258109986782074,,,,,,,,,,,,,,,0.0,0.1070789992809295,10.178400039672852,33.520198822021484,11.31779956817627,3.72448992729187,3.726989984512329,3.726989984512329,,,,,14355.0,14645.0,14645.0,14355.0,14349.0
2025-11-09 21:01:35.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.566880017544463e-08,-6.545919859490823e-06,-5.27141992279212e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:35.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3973470.0,-4427730.0,2857320.0,-1057640.0,-2964.830078125,1841.6800537109373,6949.31982421875,1.2343800067901611,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:36.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3970500.0,-4425880.0,2864270.0,-1057640.0,-2970.340087890625,1847.8199462890625,6945.33984375,1.2343800067901611,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:37.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.929030066909036e-08,-6.549859790538903e-06,-5.231460136201349e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:37.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3967530.0,-4424030.0,2871210.0,-1057640.0,-2975.840087890625,1853.9599609375,6941.35009765625,1.2343800067901611,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:38.551567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22961.0,-1943.3800048828125,-27911.599609375,,,,,,,,,,,,,,,,,
2025-11-09 21:01:38.556567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.171600341796875,31.171600341796875,31.02470016479492,31.02470016479492,,,,,
2025-11-09 21:01:38.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3964550.0,-4422170.0,2878150.0,-1057640.0,-2981.340087890625,1860.0899658203125,6937.35009765625,1.2343800067901611,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:39.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.214470005261319e-08,-6.561620011780178e-06,-5.208129891798308e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:39.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3961570.0,-4420310.0,2885080.0,-1057640.0,-2986.840087890625,1866.219970703125,6933.33984375,1.2343800067901611,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:40.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3958580.0,-4418440.0,2892020.0,-1057630.0,-2992.330078125,1872.3499755859373,6929.330078125,1.2343800067901611,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:41.126567+00:00,,,,24.0,23.100000381469727,27.299999237060547,26.100000381469727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:41.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.704439942633145e-08,-6.563780061696889e-06,-5.2522301530189e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:41.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3955580.0,-4416570.0,2898940.0,-1057630.0,-2997.81005859375,1878.47998046875,6925.2998046875,1.2343800067901611,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:42.846567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3952580.0,-4414680.0,2905860.0,-1057630.0,-3003.300048828125,1884.5999755859373,6921.259765625,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:43.007567+00:00,37.65299987792969,29.52199935913086,31.7455997467041,,,,,,,,,,,,,,3.803100109100342,2.448580026626587,0.0,1.051120042800903,2.84975004196167,0.2588199973106384,0.2574000060558319,0.2577550113201141,0.2594110071659088,0.2591750025749206,,,,,,,,,,,,,,,0.0,0.0,10.187299728393556,33.68510055541992,11.31779956817627,3.689529895782471,3.68828010559082,3.687030076980591,,,,,14360.0,14470.0,14470.0,14360.0,14407.0
2025-11-09 21:01:43.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.662070006768772e-08,-6.554039828188252e-06,-5.280040227262361e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:43.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3949570.0,-4412800.0,2912780.0,-1057630.0,-3008.780029296875,1890.719970703125,6917.2099609375,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:44.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3946560.0,-4410900.0,2919700.0,-1057630.0,-3014.260009765625,1896.8399658203125,6913.14990234375,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:45.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7912700412998674e-08,-6.551750175276538e-06,-5.291510092320095e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:45.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3943540.0,-4409000.0,2926610.0,-1057630.0,-3019.72998046875,1902.949951171875,6909.08984375,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:46.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3940520.0,-4407100.0,2933520.0,-1057630.0,-3025.199951171875,1909.0699462890625,6905.009765625,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:47.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9637100712752726e-08,-6.555750132974936e-06,-5.317889986145019e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:47.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3937490.0,-4405180.0,2940420.0,-1057620.0,-3030.659912109375,1915.1800537109373,6900.919921875,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:48.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3934460.0,-4403270.0,2947320.0,-1057620.0,-3036.110107421875,1921.280029296875,6896.830078125,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:49.126567+00:00,,,,23.89999961853028,23.100000381469727,27.39999961853028,26.100000381469727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:49.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5329799408809777e-08,-6.547829798364546e-06,-5.309510129336559e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:49.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3931420.0,-4401340.0,2954210.0,-1057620.0,-3041.570068359375,1927.3900146484373,6892.72998046875,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:50.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3928380.0,-4399410.0,2961100.0,-1057620.0,-3047.02001953125,1933.489990234375,6888.60986328125,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:51.006567+00:00,37.65299987792969,29.52199935913086,31.76810073852539,,,,,,,,,,,,,,3.803100109100342,2.448580026626587,0.0,1.0513999462127686,2.8470399379730225,0.2592929899692535,0.2603580057621002,0.2602390050888061,0.2596479952335357,0.2601209878921509,,,,,,,,,,,,,,,0.0,0.0,10.196200370788574,33.799198150634766,11.31779956817627,3.697020053863525,3.695770025253296,3.697020053863525,,,,,14446.0,14446.0,14446.0,14446.0,14459.0
2025-11-09 21:01:51.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.535410079777648e-08,-6.548899818881182e-06,-5.25390021266503e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:51.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3925330.0,-4397470.0,2967990.0,-1057620.0,-3052.4599609375,1939.5899658203125,6884.490234375,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:52.846567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3922270.0,-4395530.0,2974870.0,-1057620.0,-3057.909912109375,1945.68994140625,6880.35009765625,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:53.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.012390230125675e-08,-6.540570211654995e-06,-5.195980179450999e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:53.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3919210.0,-4393580.0,2981750.0,-1057620.0,-3063.340087890625,1951.780029296875,6876.2001953125,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:54.550567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22723.30078125,-1955.260009765625,-28817.900390625,,,,,,,,,,,,,,,,,
2025-11-09 21:01:54.555567+00:00,,,,,,,,22.284900665283203,22.21579933166504,15.966400146484377,-25.082300186157227,13.001399993896484,13.428199768066406,18.06489944458008,18.19370079040528,21.87070083618164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:54.561567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.14550018310547,31.154199600219727,31.00670051574707,31.01569938659668,,,,,
2025-11-09 21:01:54.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3916140.0,-4391630.0,2988620.0,-1057610.0,-3068.77001953125,1957.8800048828125,6872.0498046875,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:55.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.108930250547928e-08,-6.539440164488042e-06,-5.199710244596645e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:55.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3913070.0,-4389670.0,2995490.0,-1057610.0,-3074.199951171875,1963.9599609375,6867.89013671875,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:56.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3909990.0,-4387700.0,3002360.0,-1057610.0,-3079.6298828125,1970.050048828125,6863.72021484375,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:57.126567+00:00,,,,23.89999961853028,23.100000381469727,27.299999237060547,26.100000381469727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:57.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.641800354145745e-08,-6.53867982691736e-06,-5.206139803703991e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:57.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3906910.0,-4385730.0,3009220.0,-1057610.0,-3085.050048828125,1976.1300048828125,6859.5400390625,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:58.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3903820.0,-4383750.0,3016080.0,-1057610.0,-3090.4599609375,1982.2099609375,6855.35009765625,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:59.006567+00:00,37.65299987792969,29.52199935913086,31.790599822998047,,,,,,,,,,,,,,3.803100109100342,2.448580026626587,0.0,1.051120042800903,2.8434200286865234,0.2570450007915497,0.2577550113201141,0.2577550113201141,0.2591750025749206,0.2577550113201141,,,,,,,,,,,,,,,0.0,0.1070789992809295,10.205100059509276,33.68510055541992,11.31779956817627,3.695770025253296,3.6945199966430655,3.6945199966430655,,,,,14322.0,14418.0,14418.0,14322.0,14330.0
2025-11-09 21:01:59.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.342440173057184e-08,-6.53590996080311e-06,-5.186540192880784e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:01:59.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3900730.0,-4381760.0,3022930.0,-1057610.0,-3095.8798828125,1988.2900390625,6851.14990234375,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:02:00.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3897630.0,-4379770.0,3029780.0,-1057610.0,-3101.280029296875,1994.3599853515625,6846.9501953125,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:02:01.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5578098567821144e-08,-6.5337899286532775e-06,-5.197509835852543e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:02:01.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3894530.0,-4377770.0,3036630.0,-1057610.0,-3106.68994140625,2000.4300537109373,6842.72998046875,1.2421900033950806,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:02:02.846567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3891420.0,-4375770.0,3043460.0,-1057600.0,-3112.090087890625,2006.5,6838.47998046875,1.25,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:02:03.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.068190134238648e-08,-6.530280188599136e-06,-5.172129817765381e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:02:03.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3888300.0,-4373760.0,3050300.0,-1057600.0,-3117.47998046875,2012.5699462890625,6834.25,1.25,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:02:04.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3885180.0,-4371740.0,3057130.0,-1057600.0,-3122.8701171875,2018.6300048828125,6830.0,1.25,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:02:05.126567+00:00,,,,24.100000381469727,23.200000762939453,27.299999237060547,26.100000381469727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:02:05.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.22938003402851e-08,-6.533020041388227e-06,-5.177470256967354e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:02:05.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3882060.0,-4369720.0,3063960.0,-1057600.0,-3128.260009765625,2024.699951171875,6825.740234375,1.25,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:02:06.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3878930.0,-4367690.0,3070780.0,-1057600.0,-3133.6298828125,2030.75,6821.47998046875,1.25,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:02:07.006567+00:00,37.65299987792969,29.52199935913086,31.790599822998047,,,,,,,,,,,,,,3.803100109100342,2.448580026626587,0.0,1.051120042800903,2.831660032272339,0.253024011850357,0.2542069852352142,0.2537330090999603,0.2531419992446899,0.2538520097732544,,,,,,,,,,,,,,,0.0,0.0,10.213899612426758,33.532901763916016,11.31779956817627,3.685780048370361,3.6832900047302246,3.682039976119995,,,,,14098.0,14288.0,14288.0,14098.0,14114.0
2025-11-09 21:02:07.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.089010267691266e-08,-6.525950084323995e-06,-5.159179750080511e-07,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:02:07.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3875790.0,-4365660.0,3077600.0,-1057600.0,-3139.02001953125,2036.800048828125,6817.2001953125,1.25,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:02:08.826567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3872650.0,-4363620.0,3084420.0,-1057600.0,-3144.3798828125,2042.8599853515625,6812.91015625,1.25,,,,,,,,,,,,,,,,,,,,,,,
2025-11-09 21:02:09.547567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.24599971135831e-08,-6.5399699451518245e-06,-5.189439775676874e-07,,,,,,,,,,,,,,,,,,,,
